IAM,Year,Country,Project,ID,IAM ID,Filer(s),Environmental Category,Project Company,Project Number,Related Project Number,Project Type,Financial Institution,Project Loan Amount,Sector,Issues,Complaint Status,Filing Date,Registration Start Date,Registration End Date,Eligibility Start Date,Eligibility End Date,Dispute Resolution Start Date,Dispute Resolution End Date,Compliance Review Start Date,Compliance Review End Date,Monitoring Start Date,Monitoring End Date,Compliance Report Issued?,Date Closed,Documents,Hyperlink,Project Date,Project Status,Project Description
EIB,2015,Italy,Universita' di Verona,SG/E/2015/17 Universita' di Verona,29,Confidential,,,,,,,,,,Closed,01/12/2015,01/12/2015,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2015-17-university-di-verona,,,
EIB,2015,Slovakia,D4R7 Slovakia PPP,SG/E/2015/16,29,Institute INEKO and Nadácia Zastavme Korupciu,,,,,,,,,,Closed,05/11/2015,05/11/2015,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2015-16-d4r7-slovakia-ppp,,,
EIB,2015,Greece,Trans Adriatic Pipeline,SG/E/2015/15/PR,29,Confidential,,,,,,,,,,Closed,05/10/2015,05/10/2015,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2015-15-pr-trans-adriatic-pipeline,,,
EIB,2015,Poland,S7 Expressway,SG/E/2015/14,29,Stowarzyszenie Pracownia na rzecz Wszystkich Istot and CEE Bankwatch Network,,,,,,,,,,Follow Up,24/09/2015,24/09/2015,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2015-14-s7-expressway,,,
EIB,2015,,NER 300 Cyprus,SG/E/2015/13,29,Confidential,,,,,,,,,,Closed,07/09/2015,07/09/2015,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2015-13-ner-300-cyprus,,,
EIB,2015,Greece,Trans Adriatic Pipeline,SG/E/2015/11/PR,29,Confidential,,,,,,,,,,Closed,28/08/2015,28/08/2015,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2015-11-pr-trans-adriatic-pipeline,,,
EIB,2015,Bulgaria,Sofia Municipal Infrastructure,SG/E/2015/10,29,Confidential,,,,,,,,,,Closed,18/08/2015,18/08/2015,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2015-10-sofia-municipal-infrastructure,,,
EIB,2015,Italy,EGP-Powercrop Biomass Programme,SG/E/2015/12,29,Confidential,,,,,,,,,,Investigation,10/08/2015,10/08/2015,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2015-12-egp-powercrop-biomass-programme,,,
EIB,2015,Italy,Termovalorizzatore di Firenze,SG/E/2015/08,29,Confidential,,,,,,,,,,Investigation,21/05/2015,21/05/2015,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2015-08-termovalorizzatore-di-firenze,,,
EIB,2015,Poland,A4 Motorway Zgorzelec - Krzyowa,SG/E/2015/07,29,Confidential,,,,,,,,,,Closed,20/05/2015,20/05/2015,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2015-07-a4-motorway-zgorzelec-krzyowa,,,
EIB,2015,Cyprus,Vasilikos-Western Nicosia Conveyor Water Supply,SG/E/2015/09/PR,29,Friends of Akamas,,,,,,,,,,Closed,20/05/2015,20/05/2015,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2015-09-pr-vasilikos-western-nicosia-conveyor-water-supply,,,
EIB,2015,Italy,Termovalorizzatore di Firenze,SG/E/2015/06/PR,29,Friends of Akamas,,,,,,,,,,Closed,22/04/2015,22/04/2015,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2015-06-pr-termovalorizzatore-di-firenze,,,
EIB,2015,Sweden,ELENA Environmental Impact,SG/E/2015/05/PR,29,Sten Gülich,,,,,,,,,,Closed,22/04/2015,22/04/2015,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2015-05-pr-elena-environmental-impact,,,
EIB,2015,Spain,Mallorca Hospital,SG/E/2015/04,29,Confidential,,,,,,,,,,Closed,05/03/2015,05/03/2015,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2015-04-mallorca-hospital,,,
EIB,2015,Spain,Mediterranean Railway Corridor,SG/E/2015/03,29,Confidential,,,,,,,,,,Closed,27/01/2015,27/01/2015,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2015-03-mediterranean-railway-corridor,,,
EIB,2015,Russian Fed.,Vladivostok CHP Project,SG/E/2015/02,29,Confidential,,,,,,,,,,Closed,12/01/2015,12/01/2015,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2015-02-vladivostok-chp-project,,,
EIB,2014,Egypt,Cairo Metro Line 3 (Phase 3),SG/E/2015/01,29,Confidential,,,,,,,,,,Closed,30/12/2014,30/12/2014,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2015-01-cairo-metro-line-3-phase-3,,,
EIB,2014,Morocco,Groupe OCP – Modernisation,SG/E/2014/11,29,Confidential,,,,,,,,,,Closed,17/11/2014,17/11/2014,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2014-11-groupe-ocp-modernisation,,,
EIB,2014,Serbia,Municipal and Regional Infrastructure Loan,SG/E/2014/10,29,Confidential,,,,,,,,,,Closed,07/10/2014,07/10/2014,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2014-10-municipal-and-regional-infrastructure-loan,,,
EIB,2014,Serbia,EMS Electricity Network Upgrading,SG/E/2014/09,29,Dusan Mladenovic,,,,,,,,,,Investigation,21/09/2014,21/09/2014,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2014-09-ems-electricity-network-upgrading,,,
EIB,2014,Kenya,Olkaria B,SG/E/2014/08,29,"The Complainant has waived the right to confidentiality. However, the Complainant requested that his/her name remains anonymous.",,,,,,,,,,Follow Up,01/08/2014,01/08/2014,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2014-08-olkaria-b,,,
EIB,2014,Kenya,Olkaria A,SG/E/2014/07,29,"The Complainant has waived the right to confidentiality. However, the Complainant requested that his/her name remains anonymous.",,,,,,,,,,Follow Up,16/07/2014,16/07/2014,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2014-07-olkaria-a,,,
EIB,2014,Albania,Fier Bypass,SG/E/2014/06,29,Confidential,,,,,,,,,,Closed,17/06/2014,17/06/2014,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2014-06-fier-bypass,,,
EIB,2014,Spain,Mediterranean Railway Corridor,SG/E/2014/05/PR,29,Confidential,,,,,,,,,,Closed,14/05/2014,14/05/2014,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2014-05-pr-mediterranean-railway-corridor,,,
EIB,2014,Serbia,Belgrade Bypass,,29,,,,,,,,,,,Closed,03/03/2014,03/03/2014,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2014-04-belgrade-bypass,,,
EIB,2014,Spain,Valencia Centros Escolares II - 2,SG/E/2014/03,29,Confidential,,,,,,,,,,Closed,28/01/2014,28/01/2014,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2014-03-valencia-centros-escolares-ii-2,,,
EIB,2014,Belgium,Route E420 Frasnes-Bruly RTE,SG/E/2014/02,29,François Nicolas,,,,,,,,,,Assessment,22/01/2014,22/01/2014,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2014-02-route-e420-frasnes-bruly-rte,,,
EIB,2014,Cameroon,AES Sonel - Electricity Supply,SG/E/2014/01,29,Confidential,,,,,,,,,,Closed,21/01/2014,21/01/2014,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/aes-sonel-electricity-supply-cameroun,,,
EIB,2013,Spain,Castor Underground Gas Storage,SG/E/2013/12,29,Plataforma Ciutadana en Defensa de les Terres del Sènia,,,,,,,,,,Closed,03/12/2013,03/12/2013,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/castor-underground-gas-storage,,,
EIB,2013,Palestine,Electricity Network Upgrading,SG/E/2013/11,29,Plataforma Ciutadana en Defensa de les Terres del Sènia,,,,,,,,,,Closed,24/10/2013,24/10/2013,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/electricity-network-upgrading,,,
EIB,2013,Serbia,Railroad Gilje-Paracin,SG/E/2013/10,29,Plataforma Ciutadana en Defensa de les Terres del Sènia,,,,,,,,,,Closed,22/10/2013,22/10/2013,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/railroad-gilje-paracin,,,
EIB,2013,Spain,Medio Ambiente Water Infrastructure,SG/E/2013/08/PR,29,Confidential,,,,,,,,,,Closed,09/10/2013,09/10/2013,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2013-08-pr-medio-ambiente-water-infrastructure,,,
EIB,2013,Spain,Valencia Centros Escolares II - 2,,29,,,,,,,,,,,Closed,04/09/2013,04/09/2013,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2013-07-valencia-centros-escolares-II-2,,,
EIB,2013,Albania,Secondary and Local Roads Programme,SG/E/2013/06,29," Individual, Albania",,,,,,,,,,Admissibility,03/09/2013,03/09/2013,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/secondary-and-local-roads-programme,,,
EIB,2013,Spain,Valencia Centros Escolares II - 2,SG/E/2013/05,29," Individual, Albania",,,,,,,,,,Closed,05/08/2013,05/08/2013,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2013-05-valencia-centros-escolares-ii-2,,,
EIB,2013,Mauritius,Mauritius Waste Water,SG/E/2013/04/PR,29,"An individual from Mauritius, via Mr. Lucas Hartong MEP",,,,,,,,,,Closed,17/07/2013,17/07/2013,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/mauritius-waste-water,,,
EIB,2013,Spain,Terminal Contenedores Cadiz,SG/E/2013/03/Confirmatory,29,Teresa Vassallo and Marc Bugnard,,,,,,,,,,Closed,16/07/2013,16/07/2013,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2013-03-confirmatory-terminal-contenedores-cadiz,,,
EIB,2013,Spain,Puerto de Sevilla,SG/E/2013/09,29,Confidential,,,,,,,,,,Closed,16/07/2013,16/07/2013,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2013-09-puerto-de-sevilla,,,
EIB,2013,Serbia,Highway Interchange Petlovo Brdo,SG/E/2013/02,29,Confidential,,,,,,,,,,Closed,22/03/2013,22/03/2013,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2013-02-highway-interchange-petlovo-brdo,,,
EIB,2013,Croatia,Mariscina County Waste Management,SG/E/2013/01,29,Environment Protection Group Krizni Eko Stožer Marišćina,,,,,,,,,,Consultation,06/03/2013,06/03/2013,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2013-01-mariscina-county-waste-management,,,
EIB,2012,Bulgaria,Transit Roads V Lot 17,SG/E/2012/13,29,NGO Layers against corruption,,,,,,,,,,Closed,14/12/2012,14/12/2012,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/transit-roads-v-lot-17,,,
EIB,2012,Ireland,N11-N7 Motorway PPP,SG/E/2012/14,29,"Individual, Ireland",,,,,,,,,,Closed,07/12/2012,07/12/2012,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/n11-n7-motorway-ppp,,,
EIB,2012,Spain,ICL Specialty Chemicals R&D (RSFF),SG/E/2012/11,29,"Individual, Ireland",,,,,,,,,,Closed,19/10/2012,19/10/2012,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2012-11-icl-specialty-chemicals-r-and-d-rsff,,,
EIB,2012,Poland,DTS Expressway,SG/E/2012/10,29,The association ‘Stowarzyszenie Gliwiczanie dla Gliwic',,,,,,,,,,Closed,12/07/2012,12/07/2012,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/dts-expressway-poland,,,
EIB,2012,Ukraine,Rivne-Kyiv High Voltage Line,SG/E/2012/08,29,"National Ecological Center of Ukraine, a member of the CEE Bankwatch network, IUCN and Global Releaf",,,,,,,,,,Closed,06/07/2012,06/07/2012,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2012-08-rivne-kyiv-high-voltage-line,,,
EIB,2012,Cyprus,Larnaca Sewerage and Drainage I,SG/E/2012/07,29,Antonio Serraino,,,,,,,,,,Closed,26/05/2012,26/05/2012,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2012-07-larnaca-sewerage-and-drainage-i,,,
EIB,2012,,Ambatovy Nickel Project,SG/E/2012/04,29,Les Vergers De Madagascar (VDM) and Fikambanan’ny Mpamboly sy Mpiompy Tantely (FMMT),,,,,,,,,,Closed,09/05/2012,09/05/2012,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2012-04-%20ambatovy-nickel-project,,,
EIB,2012,Poland,Poland Motorways,SG/E/2012/09,29,"Individual, Poland",,,,,,,,,,Closed,09/05/2012,09/05/2012,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/poland-motorways,,,
EIB,2012,Poland,Eastern Poland Roads Ten-T,SG/E/2012/06,29,Confidential,,,,,,,,,,Closed,02/05/2012,02/05/2012,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2012-06-eastern-poland-roads-ten-t,,,
EIB,2012,Spain,Valencia Centros Escolares II-1 and II-2,SG/E/2012/05,29,"The Complainant has waived the right to confidentiality. However, the Complainant requested that his/her name remains anonymous.",,,,,,,,,,Closed,13/04/2012,13/04/2012,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2012-05-valencia-centros-escolares-II-1-and-II-2,,,
EIB,2012,Croatia,Waste Disposal Plant,SG/E/2012/03,29,Confidential,,,,,,,,,,Closed,14/03/2012,14/03/2012,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2012-03-waste-disposal-plant,,,
EIB,2012,Serbia,Municipal and Regional Infrastructure Loan,SG/E/2012/02,29,Oliver Stoiljkovic,,,,,,,,,,Closed,01/03/2012,01/03/2012,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2012-02-municipal-and-regional-infrastructure-loan,,,
EIB,2012,Tunisia,Autoroute Sfax-Gabes,SG/E/2012/01,29,Abdelhamid Bouchanoua,,,,,,,,,,Closed,13/02/2012,13/02/2012,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2012-01-autoroute-sfax-gabes,,,
EIB,2012,Egypt,Cairo Metro Line 3 (Phase 3),SG/E/2012/12,29,Abdelhamid Bouchanoua,,,,,,,,,,Closed,05/01/2012,05/01/2012,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2012-12-cairo-metro-line-3-phase-3,,,
EIB,2012,Spain,Terminal Contenedores Cadiz,SG/E/2011/18,29,Teresa Vasallo Varela and Marc Bugnard,,,,,,,,,,Closed,03/01/2012,03/01/2012,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2011-18-terminal-contenedores-cadiz,,,
EIB,2011,Tunisia,STEG - Sousse Power Plant,SG/E/2011/17,29,Teresa Vasallo Varela and Marc Bugnard,,,,,,,,,,Closed,12/12/2011,12/12/2011,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/steg-sousse-power-plant,,,
EIB,2011,Portugal,Porto De Aveiro,SG/E/2011/16,29,Teresa Vasallo Varela and Marc Bugnard,,,,,,,,,,Closed,08/11/2011,08/11/2011,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/porto-de-aveiro,,,
EIB,2011,Spain,Infrastructuras de la Nueva Dársena de Cartagena,SG/E/2011/15/INA,29,Teresa Vasallo Varela and Marc Bugnard,,,,,,,,,,Closed,04/11/2011,04/11/2011,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/infrastructuras-de-la-nueva-darsena-de-cartagena,,,
EIB,2011,Uganda,NFC Forestry Project,MC/E/2011/13,29,Own investigation launched at the request of the EIB President.,,,,,,,,,,Closed,20/10/2011,20/10/2011,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/nfc-forestry-project,,,
EIB,2011,Romania,Roads Rehabilitation VI,SG/E/2011/12,29,"Individual, Romania",,,,,,,,,,Closed,30/09/2011,30/09/2011,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/roads-rehabilitation-vi1,,,
EIB,2011,Serbia,Belgrade Bypass,SG/E/2011/11,29,Radomir Radisa on behalf of property owners,,,,,,,,,,Closed,23/09/2011,23/09/2011,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2011-11-belgrade-bypass,,,
EIB,2011,Turkey,Eurasia Tunnel,SG/E/2011/10,29,7 individual complainants,,,,,,,,,,Closed,27/05/2011,27/05/2011,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/eurasia-tunnel,,,
EIB,2011,Greece,KTK Motorway PPP,SG/E/2011/09,29,Confidential,,,,,,,,,,Closed,18/05/2011,18/05/2011,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/ktk-motorway-ppp,,,
EIB,2011,Serbia,Corridor 10 Highway E-75,SG/E/2011/08,29,The Chairman of the City of Leskovac Assembly.,,,,,,,,,,Closed,04/05/2011,04/05/2011,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/corridor-10-highway-e-75,,,
EIB,2011,Portugal,Portuguese Dam Program,SG/E/2011/07/PR,29,"GEOTA, Grupo de Estudos de Ordenamento do Território e Ambiente",,,,,,,,,,Closed,02/05/2011,02/05/2011,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/portuguese-dam-program,,,
EIB,2011,Romania,Bucharest Metro Line 5,SG/E/2011/06,29,"Individual, Romania",,,,,,,,,,Closed,29/04/2011,29/04/2011,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/bucharest-metro-line-5,,,
EIB,2011,Panama,Panama Canal Expansion,SG/E/2011/05,29,Gatún Lake Defense Committee,,,,,,,,,,Investigation,28/03/2011,28/03/2011,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2011-05-panama-canal-expansion,,,
EIB,2011,Portugal,Subconcessao Do Pinhal Interior,SG/E/2011/03,29,Confidential,,,,,,,,,,Investigation,04/03/2011,04/03/2011,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2011-03-subconcessao-do-pinhal-interior,,,
EIB,2011,Slovenia,TEŠ-Thermal Power Plant Sostanj,SG/E/2011/02,29,Confidential,,,,,,,,,,Investigation,28/02/2011,28/02/2011,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2011-02-tes-thermal-power-plant-sostanj,,,
EIB,2011,Poland,Warsaw Ring Road,SG/E/2011/01,29,Individuals on behalf of ‘Stowarzysyenie Sasiedzkie Zaluski Stasin’ and the inhabitants of Wlochy district.,,,,,,,,,,Closed,07/02/2011,07/02/2011,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/warsaw-ring-road,,,
EIB,2010,Mozambique,MOZAL II,SG/E/2010/16,29,"Coalition of Mozambican NGOs (Justiça Ambiental, Livaningo, Liga Moçambicana dos Direitos Humanos, Centro Terra Viva, Kulima and Centro de Integridade Pública)",,,,,,,,,,Closed,26/10/2010,26/10/2010,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/mozal-2,,,
EIB,2010,Poland,Torún Bridge,SG/E/2010/15,29,"Coalition of Mozambican NGOs (Justiça Ambiental, Livaningo, Liga Moçambicana dos Direitos Humanos, Centro Terra Viva, Kulima and Centro de Integridade Pública)",,,,,,,,,,Closed,19/10/2010,19/10/2010,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/torun-bridge1,,,
EIB,2010,Jordan,DISI - Amman Water Conveyor,SG/E/2010/14,29,Confidential,,,,,,,,,,Closed,14/10/2010,14/10/2010,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/disi-amman-water-conveyor-1998-2318,,,
EIB,2010,Austria,Brenner Base Tunnel,SG/E/2010/13,29,Confidential,,,,,,,,,,Closed,28/09/2010,28/09/2010,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/brenner-base-tunnel-evelyn-schlogl,,,
EIB,2010,Spain,Asturias Waste Management,SG/E/2010/12,29,Confidential,,,,,,,,,,Closed,24/09/2010,24/09/2010,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2010-12-asturias-waste-management,,,
EIB,2010,United Kingdom,Scottish & Southern Renewables,SG/E/2010/11,29,"Mr. Struan Stevenson, MEP, on behalf of constituents who reside in the area adjacent to the planned Gordonbush wind farm project.",,,,,,,,,,Admissibility,16/09/2010,16/09/2010,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/scottish-southern-renewables,,,
EIB,2010,Luxembourg,Noise pollution caused by the new EIB/EIF Building,SG/E/2010/10,29,"Mr. Struan Stevenson, MEP, on behalf of constituents who reside in the area adjacent to the planned Gordonbush wind farm project.",,,,,,,,,,Closed,29/07/2010,29/07/2010,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/noise-pollution-caused-by-the-new-eib-eif-building1,,,
EIB,2010,Luxembourg,Noise pollution caused by the new EIB/EIF Building,SG/E/2010/07,29,"Mr. Struan Stevenson, MEP, on behalf of constituents who reside in the area adjacent to the planned Gordonbush wind farm project.",,,,,,,,,,Closed,14/07/2010,14/07/2010,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/noise-pollution-caused-by-the-new-eib-eif-building,,,
EIB,2010,Mozambique,Ecocimento Fibre Cement,SG/E/2010/08,29,"Mr. Struan Stevenson, MEP, on behalf of constituents who reside in the area adjacent to the planned Gordonbush wind farm project.",,,,,,,,,,Admissibility,14/07/2010,14/07/2010,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/ecocimento-fibre-cement,,,
EIB,2010,Poland,"Motorway A-2, Confirmatory",SG/E/2010/09,29,"Individual, Poland",,,,,,,,,,Closed,10/07/2010,10/07/2010,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/confirmatory-motorway-a-2-poland,,,
EIB,2010,Spain,Gipuzkoa Waste Management,SG/E/2010/05,29,"Individual, Poland",,,,,,,,,,Closed,06/07/2010,06/07/2010,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2010-05-gipuzkoa-waste-management,,,
EIB,2010,Dominican Republic,BTA Toll Road,SG/E/2011/04/INA,29,Individual (Lawyers),,,,,,,,,,Closed,09/03/2010,09/03/2010,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/bta-toll-road,,,
EIB,2010,Serbia,Belgrade Urban Renewal,SG/E/2010/03,29,Confidential,,,,,,,,,,Follow Up,28/02/2010,28/02/2010,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2010-03-belgrade-urban-renewal,,,
EIB,2010,Serbia,Belgrade Urban Renewal,SG/E/2010/04,29,Confidential,,,,,,,,,,Follow Up,26/02/2010,26/02/2010,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2010-04-belgrade-urban-renewal,,,
EIB,2010,Ireland,N11-N7 Motorway PPP,SG/E/2010/2/INA,29,Confidential,,,,,,,,,,Closed,22/02/2010,22/02/2010,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/irish-motorway,,,
EIB,2010,Poland,DTS Expressway II,SG/E/2010/01,29,Confidential,,,,,,,,,,Closed,15/01/2010,15/01/2010,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2010-01-dts-expressway-II,,,
EIB,2009,Panama,Barro Blanco Hydroelectric,,29,,,,,,,,,,,Closed,11/12/2009,11/12/2009,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2009-11-barro-blanco-hydroelectric-project,,,
EIB,2009,Poland,Motorway A-2,SG/E/2009/10,29,,,,,,,,,,,Closed,03/12/2009,03/12/2009,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/motorway-a-2-poland,,,
EIB,2009,Uganda,Bujagali Hydroelectric Project,SG/E/2009/09,29,"NAPE (Uganda), Counter Balance (Europe), CLAI (Italy), Sherpa (France), and legal representatives of locally affected people",,,,,,,,,,Closed,02/12/2009,02/12/2009,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2009-09-bujagali-hydroelectric-project,,,
EIB,2009,Croatia,Zadar New Port,SG/E/2009/08,29,Confidential,,,,,,,,,,Closed,26/11/2009,26/11/2009,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2009-08-zadar-new-port,,,
EIB,2009,Serbia,Gazela Bridge Rehabilitation,,29,,,,,,,,,,,Closed,28/09/2009,28/09/2009,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2009-07-gazella-bridge-rehabilitaion,,,
EIB,2009,Spain,Petronor,SG/E/2009/06/INA,29,"Individual, Spain",,,,,,,,,,Closed,31/08/2009,31/08/2009,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/petronor-spain,,,
EIB,2009,Egypt,Nuweiba Power Plant Project,SG/E/2009/05,29,Multiple stakeholders,,,,,,,,,,Closed,19/05/2009,19/05/2009,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/nuweiba-power-plant-project-egypt,,,
EIB,2009,Egypt,South Sinai Power Plant,SG/E/2009/05,29,"Members of the Nuweiba Community - managers/owners of hotels, scuba diving centres, beach side camp owners, citizens of Nuweiba, local NGO, tourist operators, resident EU citizens and representatives of the 2 Bedouin tribes",,,,,,,,,,Closed,19/05/2009,19/05/2009,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/south-sinai-power-plant,,,
EIB,2009,Italy,MoSE Venice,SG/E/2009/04,29,"Mr Stefano Leoni, President of WWF Italia",,,,,,,,,,Closed,12/05/2009,12/05/2009,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/mose-venice,,,
EIB,2009,Slovakia,Slovak Motorways (PPP) D1 Phase I,,29,,,,,,,,,,,Closed,05/05/2009,05/05/2009,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/sg-e-2009-03-slovak-motorways-PPP-d1-phase-I,,,
EIB,2009,Serbia,Gazela Bridge,SG/E/2009/02,29,,,,,,,,,,,Closed,19/03/2009,19/03/2009,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/gazela-bridge-serbia,,,
EIB,2009,Ethiopia,Gilgel Gibe III Dam,SG/E/2009/01,29,"Ikal Angelei, Chairperson, Friends of Lake Turkana (FoLT), Kenya",,,,,,,,,,Closed,04/03/2009,04/03/2009,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/gilgel-gibe-iii-dam-ethiopia,,,
EIB,2008,Unknown,Transport Lending Policy,SG/E/2008/06,29,Mrs. Anna Roggenbuck (CEE Bankwatch) and Mrs. Anais Berthier (Client Earth Justice for the Planet),,,,,,,,,,Closed,07/11/2008,07/11/2008,,,,,,,,,,,,,http://www.eib.org/about/accountability/complaints/cases/transport-lending-policy,,,
